distance_pct,range_width_pct,hours_to_expiry,hour_of_day,day_of_week,vol_regime,rsi,momentum_4h,momentum_24h,direction_score,model_prob,market_prob,ev_raw,funding_rate,fear_greed,whale_activity,vol_adjustment,outcome
-1.353070967101894,0.27930676507798463,1.62958578519543,16,0,0.5024284711723884,71.63260314649807,-0.7393261915851546,1.340644057134699,-0.3369663095792577,0.03935068718315001,0.02882708235339337,0.01052360482975664,-3.474257336425302,50,0.15837860002264065,1.1219392006345958,0
1.0084694667479122,0.2778128748042947,3.2609711997642776,12,5,0.6540349451486173,35.28650705565242,0.3889335552134776,0.7530788713020264,0.01944667776067388,0.006709411306554669,0.01,-0.003290588693445331,-2.7673484005829407,61,0.48744449151917035,1.0709681900512216,0
-2.834580335777585,0.28134146762789414,2.046992719883249,9,6,0.29052577979735417,60.82403872811402,0.8525136805213052,0.7642823123851894,0.04262568402606526,1.596573724481261e-10,0.01,-0.009999999840342628,-2.012020003150998,79,0.22137187756055654,1.0837600637772749,0
-0.39376804336786986,0.28676857810159434,0.6619178418419398,1,0,1.6999319806846658,18.167210897376535,-4.388780434305772,-4.1254777460230425,0.08056097828471137,0.17236164819450173,0.1965366371904747,-0.02417498899597298,-3.9471911797350665,71,0.4942860466361429,0.92598840615329,0
0.45404108918291636,0.21807423700622103,5.555253128095998,15,1,0.6913965615584708,58.20577170885813,0.2622529298583087,-0.28368387175339294,0.013112646492915436,0.03396494278272377,0.025671442955734026,0.008293499826989747,3.664968437526731,63,0.35302466628252155,1.178443008535612,0
-0.27922979689519306,0.2695126919455917,4.568078722480792,3,2,1.0808611776666484,43.90339417504577,-1.0264397871961983,-1.0532241007695453,-0.051321989359809916,0.12617625496829699,0.14687688645800467,-0.020700631489707688,-4.476867234314559,72,0.3937723629760818,0.9406595645985327,0
1.076280219944881,0.273211891012061,5.091443192467739,12,4,0.6902039770258342,51.526556766404504,-0.1921134552498649,0.591506716795287,-0.009605672762493245,0.059873893821623225,0.05513586942538324,0.004738024396239986,3.8156036652992196,40,0.28810344209058675,1.1860246016166853,0
-1.0758836224394936,0.24649970420035494,2.342979163721798,16,2,1.0522392985602298,41.41916788313245,-3.3970206239074208,-1.9056439074284115,-0.16985103119537104,0.05475029984447449,0.06596160775227998,-0.011211307907805487,5.16450869029908,51,0.3129132225554667,0.9483564496430968,0
-2.409918426252225,0.22773233252564268,0.7056269848884753,10,4,1.1833031464124366,70.63045308840294,0.14853782113024572,-0.2988636424527624,-0.2925731089434877,2.6024631730293135e-18,0.01,-0.009999999999999997,-2.2332086315153243,63,0.24851148933595923,1.061640492970136,0
0.07355743180067092,0.2838324280592651,0.8539890061135369,0,1,1.200470037956238,71.91651220265689,-1.1135596917595025,1.5888807871142108,-0.3556779845879751,0.18204214808397384,0.15270122525540392,0.029340922828569926,-0.4857198829381843,40,0.16161803722851625,1.1185595825519323,1
